device_age_days,utility_sms_count,battery_deaths_weekly,saved_contacts_ratio,financial_apps_count,average_monthly_balance,lifetime_emi_bounces,loan_default_status
55,31,0,0.2177,2,28759.23,0,0
180,0,0,0.2208,1,17423.53,2,0
260,20,1,0.0857,1,6913.38,0,0
254,25,1,0.372,3,2429.87,1,0
281,29,4,0.2689,3,9019.47,0,1
986,25,0,0.2257,3,10178.94,1,0
228,0,2,0.5504,6,3803.84,0,0
391,0,2,0.2495,1,10763.76,1,0
381,27,2,0.308,3,16159.72,2,0
283,0,1,0.3915,3,13622.12,0,0
107,23,2,0.2921,3,25445.58,0,0
313,0,3,0.3013,3,22504.17,0,0
33,33,0,0.0635,4,27959.84,1,0
420,0,1,0.2831,4,4247.53,2,0
26,22,0,0.5189,3,20660.57,0,0
393,28,0,0.355,4,14421.77,0,0
172,0,1,0.0858,3,21446.09,0,0
122,25,1,0.4391,2,9349.89,0,0
505,0,0,0.2499,2,14497.61,0,0
207,26,1,0.3143,3,2381.79,1,0
301,0,0,0.1645,4,14214.01,1,0
57,23,0,0.6343,4,34871.14,1,0
773,0,0,0.1434,2,58695.39,0,0
324,25,1,0.3532,3,6981.96,0,0
324,23,1,0.364,5,69119.89,1,0
427,24,1,0.189,3,6654.85,1,0
12,30,3,0.0725,1,18658.11,0,1
825,0,0,0.2074,2,8740.13,1,0
221,28,1,0.7094,1,37186.75,0,0
793,22,2,0.3861,4,10349.91,2,0
215,22,4,0.0744,4,3943.07,0,0
176,23,2,0.4045,0,28205.92,0,1
406,28,3,0.3829,5,4470.55,0,0
1117,21,1,0.1161,2,11802.79,0,0
654,32,2,0.1371,3,1063.19,0,0
439,22,2,0.46,2,21869.42,0,0
401,24,1,0.3223,4,852.71,1,0
311,28,2,0.1545,3,4447.31,0,0
769,30,1,0.0523,3,1573.56,0,0
514,24,0,0.3529,4,2113.28,1,1
74,0,2,0.3809,2,7765.53,0,0
123,21,1,0.2584,2,3619.83,1,1
450,22,1,0.3679,1,19638.1,1,0
103,0,0,0.4362,3,6029.68,0,0
323,20,0,0.3696,6,9912.02,1,1
545,0,2,0.2559,4,3040.6,0,0
408,0,0,0.3467,2,19884.06,0,0
88,30,1,0.0962,4,10087.83,1,0
130,29,1,0.4284,0,15236.05,0,1
417,25,2,0.2125,4,20173.56,0,0
1038,0,1,0.3676,3,22866.18,0,0
273,30,0,0.1649,3,13339.54,2,1
558,0,2,0.4637,6,9984.74,1,0
410,32,1,0.5734,2,30494.6,0,1
170,0,1,0.0926,5,9854.12,0,0
563,24,0,0.1526,1,4933.82,1,0
55,0,1,0.5668,2,24350.63,1,1
534,0,1,0.2572,2,28434.78,0,0
429,28,2,0.2429,2,7619.16,0,0
185,22,2,0.082,1,17053.66,2,0
113,29,0,0.1484,1,13997.81,0,1
199,19,1,0.12,0,9025.11,2,1
159,18,0,0.2672,2,1389.53,1,1
238,0,2,0.444,0,2160.39,1,1
217,30,1,0.4343,3,5199.9,1,0
184,18,3,0.2177,2,8514.72,0,0
52,21,0,0.171,2,1974.52,0,0
97,32,1,0.5248,0,657.21,1,0
626,21,0,0.3696,3,7165.39,0,0
189,37,0,0.4001,2,8187.33,1,0
242,0,3,0.2734,0,22880.39,1,1
207,24,2,0.4428,4,82412.04,1,0
781,29,2,0.3427,3,1587.85,0,0
155,24,2,0.0726,3,12209.51,2,1
145,28,3,0.2557,4,140680.57,1,0
436,29,4,0.4245,5,1667.11,1,0
342,0,2,0.0572,1,2509.96,0,1
445,20,1,0.5095,1,26008.65,0,0
425,25,3,0.2607,3,10164.54,2,1
573,31,4,0.2411,4,11278.48,1,0
85,21,1,0.4062,6,17056.11,1,0
406,27,1,0.487,3,19689.9,1,1
146,0,1,0.0852,3,13470.22,4,0
35,0,2,0.3548,2,15595.95,0,0
423,22,0,0.4435,6,1924.01,0,0
405,25,1,0.1233,2,26331.15,0,0
292,27,3,0.2344,4,52928.57,2,1
580,0,2,0.3056,5,30673.31,1,0
147,0,1,0.4374,3,14750.68,3,0
473,0,1,0.0775,4,78005.37,1,0
260,24,1,0.0638,1,10138.73,0,0
276,0,2,0.5584,6,26678.29,2,0
42,0,0,0.188,0,61811.77,0,0
584,21,1,0.3434,4,5236.64,1,0
394,29,3,0.2364,5,39059.73,2,0
460,35,1,0.2963,1,2083.78,0,1
129,0,1,0.1671,3,2872.7,1,0
361,30,1,0.2194,3,2489.87,1,0
260,20,3,0.0573,2,614.51,0,0
409,23,3,0.0979,8,3429.75,0,0
349,0,1,0.249,1,8940.23,1,1
883,0,1,0.1771,1,5612.86,1,0
707,30,0,0.2677,4,1753.26,1,0
236,0,0,0.1307,4,420.36,0,0
422,19,1,0.3077,3,3292.69,0,0
221,23,1,0.3438,3,2925.83,0,0
569,0,3,0.0966,4,78716.56,1,0
268,0,0,0.3673,1,7918.93,0,1
196,0,0,0.2354,4,66456.83,0,0
357,28,1,0.1609,5,3427.34,2,0
670,0,2,0.2374,1,28627.04,0,0
600,14,3,0.4878,1,10861.22,2,0
206,0,0,0.2765,1,3064.02,0,0
832,26,1,0.147,3,11029.53,0,0
137,20,2,0.1015,2,6327.48,0,0
177,30,0,0.2702,4,5619.6,1,0
553,30,0,0.205,4,1104.45,0,0
35,24,1,0.3699,1,86158.89,0,0
302,30,2,0.2372,1,15546.67,0,0
236,33,1,0.1711,0,2130.05,0,0
865,16,1,0.2778,2,12942.52,3,0
115,0,0,0.207,4,5338.56,0,0
127,28,0,0.2327,2,43538.64,0,0
944,0,3,0.044,2,5711.93,0,0
238,33,2,0.0746,3,7669.06,1,0
652,0,1,0.2549,3,3825.88,2,0
208,0,2,0.1815,3,14440.08,1,0
171,21,1,0.2254,3,7944.94,0,0
674,20,2,0.1614,1,36303.28,2,0
1096,18,0,0.0563,3,11729.47,0,0
710,24,2,0.2607,5,152154.91,1,0
197,28,1,0.2888,5,6850.16,2,0
292,28,0,0.2942,1,3130.04,2,0
132,24,3,0.1538,1,3394.84,1,0
154,24,1,0.2721,3,3414.0,1,0
147,0,0,0.2067,9,3053.59,0,0
212,23,1,0.2444,3,50198.56,1,1
328,37,0,0.1277,5,5959.37,2,0
301,13,1,0.1705,3,11661.42,2,0
499,0,1,0.2592,2,1758.04,0,0
341,0,1,0.2943,2,8151.7,1,0
466,0,1,0.4464,0,490.78,0,0
519,27,2,0.57,6,12484.02,2,0
200,26,1,0.6077,4,4315.66,1,0
264,20,2,0.2609,4,55813.92,0,1
1825,0,2,0.1851,5,22044.14,0,0
186,25,0,0.1501,3,21462.8,0,1
485,27,0,0.1599,1,2859.19,2,0
92,30,3,0.1904,5,12631.1,1,1
529,21,1,0.3612,5,85756.03,0,0
161,0,1,0.0702,0,3285.75,2,1
309,28,0,0.652,1,2986.76,0,0
77,28,2,0.5392,4,8723.35,0,1
286,0,1,0.3208,5,11036.27,2,0
291,32,2,0.0814,1,18418.37,1,0
256,23,1,0.2238,2,15692.06,1,0
412,24,0,0.5927,5,10830.12,2,0
636,0,2,0.454,0,3509.79,0,0
127,0,0,0.6141,6,89330.5,2,0
261,23,0,0.1415,0,50740.11,1,1
47,0,1,0.1968,4,14586.64,2,0
338,34,0,0.0727,0,37425.38,1,0
118,21,3,0.1861,3,7982.8,0,0
299,31,0,0.438,1,1964.17,0,0
348,26,2,0.5613,3,24825.52,0,0
57,28,0,0.1615,7,1858.46,0,0
388,0,2,0.1974,6,102006.29,0,0
615,0,1,0.1647,5,2206.5,1,0
454,26,0,0.2986,4,46628.09,1,0
129,25,2,0.2306,2,81568.95,0,0
284,29,0,0.0436,2,1701.53,1,0
309,22,0,0.4307,6,1514.17,1,1
265,21,4,0.1527,3,15972.39,2,0
87,0,4,0.4796,2,55473.84,0,0
149,0,0,0.4303,2,20388.03,0,1
247,30,0,0.1081,4,3243.82,0,1
345,0,0,0.5223,2,56302.91,0,0
185,16,0,0.4607,3,129853.62,0,1
41,0,1,0.6013,3,2824.64,1,0
195,31,0,0.1876,0,14006.06,0,0
882,0,1,0.0537,5,18854.48,1,0
390,19,0,0.4383,3,6340.16,0,0
337,0,0,0.4233,4,3022.94,0,0
147,31,2,0.4385,4,2474.73,1,0
203,24,0,0.5749,5,1051.69,1,1
37,20,2,0.0994,1,25006.92,0,1
138,0,1,0.1397,1,4788.54,0,0
376,31,0,0.066,2,65050.77,1,0
339,26,1,0.0777,6,17017.08,3,0
171,0,1,0.1294,6,7999.2,1,0
265,18,0,0.2451,5,50486.91,2,0
301,28,2,0.1733,2,8061.92,1,1
179,28,3,0.2499,2,4481.44,0,1
407,28,3,0.1298,3,21228.13,0,1
335,20,0,0.4628,1,4507.48,0,0
209,24,3,0.5005,1,10641.84,0,0
93,31,1,0.1869,0,13294.6,1,0
197,26,3,0.1684,2,9228.73,0,0
186,25,1,0.3981,4,13534.84,1,0
170,0,2,0.0957,6,13557.01,1,0
60,13,1,0.2608,3,10608.83,2,1
730,27,2,0.1092,5,4504.8,1,0
706,0,2,0.1245,4,2443.41,4,0
258,0,0,0.1746,0,3474.44,1,0
344,0,0,0.1666,2,3747.14,1,1
402,0,1,0.4811,4,18543.73,1,0
261,23,1,0.1795,2,66622.7,0,0
362,20,6,0.3039,4,8336.31,0,0
443,24,2,0.3358,4,36749.13,0,0
325,28,1,0.3419,0,3610.52,2,1
499,28,0,0.1063,1,7043.33,1,0
165,27,2,0.2071,7,6830.11,0,1
284,27,0,0.2763,2,17053.83,2,1
1452,21,1,0.3185,3,3994.45,0,0
582,24,2,0.1663,2,20389.08,0,0
331,20,0,0.5051,3,12733.45,0,1
127,25,0,0.4382,1,10181.55,0,0
295,0,1,0.0855,0,4216.28,1,0
555,31,3,0.2496,1,1138.34,0,1
479,33,1,0.4136,2,4862.36,0,0
45,29,2,0.3176,7,20470.85,2,0
63,33,1,0.2222,1,998.23,0,0
66,23,1,0.2411,4,1252.9,1,0
406,0,1,0.1495,4,5852.13,1,0
67,25,1,0.2617,6,3001.01,2,1
122,29,3,0.3698,1,388782.72,0,0
253,18,2,0.2569,0,10965.27,0,0
620,27,1,0.1551,7,5058.19,1,1
420,27,3,0.525,5,32076.56,0,0
230,34,3,0.0895,4,7572.39,2,0
509,33,0,0.5051,6,7382.25,0,0
1055,20,2,0.1552,2,73091.08,0,0
297,27,0,0.2745,4,671.91,0,0
88,25,1,0.2058,3,2567.16,0,0
126,0,0,0.1146,2,15457.19,0,0
125,0,1,0.0809,1,2596.59,0,0
152,22,1,0.1342,5,2558.3,0,0
217,24,0,0.1028,1,22015.41,0,0
352,23,1,0.3059,4,3628.05,2,1
75,22,1,0.0543,1,12713.17,1,0
90,0,3,0.1027,0,6026.08,2,0
440,30,2,0.2013,5,12430.57,0,0
187,18,0,0.4662,5,7262.18,2,1
137,28,1,0.6086,2,22291.41,2,1
238,0,1,0.3216,7,25568.5,0,0
694,34,0,0.2828,1,3529.15,1,0
484,23,3,0.1065,2,1175.15,0,0
461,30,1,0.3856,6,6904.99,1,0
860,0,2,0.2707,1,4043.71,0,0
365,25,3,0.0204,6,3451.71,0,0
913,22,2,0.0958,3,1014.65,0,0
962,23,2,0.6567,2,4974.63,0,0
77,15,0,0.4422,2,8526.47,0,0
56,0,3,0.0123,6,3988.25,0,0
117,13,1,0.4235,0,7638.2,2,1
648,26,0,0.2882,1,17697.61,1,0
241,21,1,0.3365,3,44448.32,1,1
218,33,3,0.2705,2,51171.4,2,1
519,26,1,0.2285,8,3718.79,1,0
179,22,1,0.2355,3,3297.38,0,0
331,31,2,0.1515,1,1542.78,1,0
440,0,1,0.4595,6,21572.31,0,0
127,19,1,0.1294,6,10102.05,0,1
102,24,2,0.3999,2,44510.39,0,1
296,29,3,0.0807,1,10069.77,0,0
326,28,1,0.2373,5,4152.48,2,1
491,22,0,0.0863,3,7643.52,0,0
114,30,1,0.3498,2,6246.06,0,0
156,29,2,0.389,5,3418.17,0,0
955,0,0,0.0463,4,8977.09,5,0
573,22,1,0.5697,2,2836.93,1,0
260,24,1,0.3925,3,42954.65,1,0
637,20,0,0.3445,5,1026.84,1,0
115,21,1,0.1834,4,34318.52,0,1
236,19,0,0.223,0,4433.4,0,1
324,0,0,0.2059,0,248.21,3,1
215,0,2,0.2692,4,935.35,0,0
222,19,0,0.4369,3,7487.37,0,0
474,0,1,0.1982,4,4883.72,0,0
578,24,0,0.307,4,13220.19,2,0
197,0,0,0.4377,3,4864.94,2,0
82,30,2,0.2562,3,16208.73,3,0
65,22,2,0.4426,4,8206.27,1,1
32,24,3,0.0175,6,17699.93,4,1
851,19,1,0.2791,2,22925.84,3,0
475,0,0,0.0823,4,14892.65,4,0
404,17,0,0.0306,2,5668.85,0,1
176,31,0,0.2518,7,44650.16,2,0
175,25,0,0.4074,2,7473.2,0,0
592,0,1,0.1934,1,3387.04,0,0
56,23,1,0.5624,5,4862.33,1,1
204,19,1,0.1228,4,12874.78,1,0
651,24,0,0.3499,3,26808.66,0,0
204,27,1,0.0921,2,18028.07,0,0
458,33,1,0.1703,5,18093.29,1,0
268,31,2,0.1848,6,5202.31,1,0
10,26,1,0.291,6,29841.08,3,1
259,24,2,0.0967,8,8168.19,0,1
301,28,2,0.1667,2,4218.16,0,0
243,20,3,0.4499,0,818.6,0,0
97,33,2,0.3866,5,16754.11,4,1
246,20,1,0.141,6,4012.16,1,1
35,0,1,0.4004,5,2198.83,0,0
202,0,1,0.2915,2,1744.14,1,0
485,17,0,0.4289,1,23717.34,0,0
819,24,0,0.2195,2,9947.12,0,0
729,0,0,0.4251,4,14993.65,0,0
112,24,1,0.1458,1,6238.26,2,0
68,28,0,0.3792,2,8496.43,0,1
324,22,2,0.1509,3,7694.2,2,0
286,28,0,0.1081,5,2008.58,1,0
434,0,2,0.1024,2,21549.01,0,1
163,27,1,0.2623,5,2891.77,1,0
293,0,1,0.0244,0,4229.32,0,0
281,17,2,0.1322,3,12622.48,1,0
208,0,1,0.2771,6,28065.8,0,0
52,21,1,0.4304,3,3853.44,1,1
479,25,1,0.7729,6,20206.58,0,0
325,28,2,0.1808,2,12018.79,1,0
504,22,3,0.3918,5,6214.26,2,0
591,19,0,0.4228,3,7319.08,0,0
262,20,1,0.1818,2,7225.83,5,0
482,0,1,0.1689,3,10657.63,0,0
832,24,1,0.0535,1,32267.48,1,0
1017,28,2,0.1984,5,11501.93,3,0
356,30,1,0.1692,0,5842.86,0,0
377,29,2,0.2906,2,4715.74,0,0
351,23,1,0.5012,1,9601.05,0,0
423,22,0,0.0636,4,4583.91,1,0
573,0,4,0.2421,2,959.32,2,0
346,23,0,0.2695,3,32057.79,0,0
978,0,0,0.3832,3,6956.32,0,0
886,20,0,0.2818,2,6531.43,0,0
300,20,0,0.5183,3,40925.0,1,0
299,21,2,0.536,2,4378.89,0,1
195,0,1,0.2795,2,13510.95,1,1
440,27,1,0.3885,3,8060.05,1,0
223,28,2,0.1485,6,12252.97,0,0
187,20,2,0.1262,3,3957.53,1,1
433,25,0,0.0507,3,23967.76,0,0
106,25,0,0.2704,5,68269.4,2,0
580,24,3,0.2593,4,2631.98,0,0
446,0,1,0.4656,3,20155.48,2,0
855,26,0,0.3443,3,9364.65,1,0
361,16,1,0.3886,2,12601.44,0,1
496,29,0,0.3301,7,14138.94,1,0
543,0,1,0.0568,1,1801.43,0,0
690,24,4,0.1324,4,3136.22,1,0
331,27,3,0.1539,2,6048.9,0,0
194,15,1,0.4745,1,35167.13,2,0
367,0,1,0.3969,2,5628.14,0,0
580,32,2,0.191,4,14211.28,0,1
634,22,3,0.3672,1,8665.77,2,0
53,0,0,0.4784,3,8790.94,0,0
1603,25,4,0.1521,3,9725.03,2,0
188,27,1,0.4398,4,3049.29,0,1
502,26,0,0.4624,2,6735.2,1,0
744,0,1,0.4145,2,4958.4,2,1
279,35,2,0.4073,5,7566.22,0,0
652,0,3,0.1126,5,3589.53,2,0
52,26,1,0.271,2,71648.09,0,0
668,15,2,0.5366,6,1045.32,1,1
613,29,0,0.1576,1,1086.38,1,0
402,0,3,0.1719,4,13526.03,2,0
581,35,2,0.5439,1,21777.91,2,0
902,0,1,0.3629,5,55714.67,4,0
760,25,1,0.5079,2,5919.67,0,0
292,25,1,0.4115,4,8143.8,0,0
364,29,1,0.45,2,14786.34,4,1
254,18,2,0.4107,2,43522.97,0,0
228,0,0,0.2406,5,1681.54,1,0
541,0,0,0.5081,4,10219.95,0,0
252,32,2,0.5778,3,17470.96,0,0
540,17,1,0.5255,3,5428.15,0,0
279,0,1,0.2026,4,13632.76,0,0
312,28,0,0.2589,0,3886.19,1,0
146,31,1,0.3223,3,35074.32,1,0
530,32,1,0.0264,2,976.2,0,0
48,20,2,0.3138,5,5930.65,0,0
686,0,1,0.3555,4,16031.96,0,0
1236,0,1,0.2834,1,5733.62,0,0
320,28,0,0.2579,5,22588.19,1,0
309,26,1,0.2438,5,8812.51,1,0
69,14,2,0.2427,0,11631.68,0,1
198,33,1,0.3437,3,15962.29,2,1
586,0,2,0.0668,0,7609.02,0,0
645,32,0,0.0405,2,1111.74,2,0
352,23,3,0.1891,2,66361.43,2,0
562,0,0,0.6552,5,41802.22,0,0
149,24,2,0.2497,6,19312.12,0,0
415,30,2,0.5345,2,5244.25,1,0
809,24,2,0.2782,2,13855.91,0,0
476,21,0,0.3892,1,1020.62,0,0
893,0,2,0.2494,0,1242.16,0,1
912,26,1,0.3291,5,146085.4,1,0
435,32,2,0.3428,1,1830.55,0,0
2,0,2,0.0993,3,5630.5,0,1
635,24,0,0.2472,4,9635.19,0,0
96,17,1,0.1635,5,12257.46,0,1
12,26,0,0.238,1,8095.49,0,1
40,32,1,0.0762,2,5201.18,0,1
667,20,1,0.2563,2,7172.85,0,0
438,0,4,0.1319,2,31695.78,1,0
359,0,0,0.1166,4,17432.73,1,0
469,0,0,0.1323,4,18369.25,3,0
44,31,3,0.2842,5,791.19,1,1
253,25,1,0.2832,2,15233.22,0,1
172,18,1,0.2116,0,9437.39,2,0
338,0,0,0.1444,6,3779.86,2,0
348,0,0,0.3707,1,73848.09,0,1
454,27,0,0.174,2,1390.96,2,1
505,0,4,0.0045,2,7777.01,1,0
46,29,0,0.3284,5,33471.25,0,0
256,24,0,0.1161,1,9770.15,0,0
304,23,0,0.1471,3,769.52,3,1
93,28,1,0.1585,3,45666.98,1,1
83,18,2,0.621,5,1050.89,1,0
71,0,3,0.4335,0,1927.19,0,0
559,27,1,0.0243,4,25850.76,2,0
57,0,1,0.5217,5,2549.27,1,0
68,0,1,0.3432,4,5959.96,1,0
328,24,1,0.3595,1,2516.18,1,0
414,0,1,0.2179,3,8833.45,2,0
297,27,2,0.5662,4,34074.83,0,0
113,24,0,0.431,7,1219.16,1,1
85,14,3,0.6993,2,10846.45,2,0
321,30,0,0.075,2,1026.76,2,0
271,34,1,0.3439,5,100691.64,1,0
218,29,0,0.3322,1,2681.03,1,0
542,0,0,0.7964,1,15909.11,0,0
257,27,4,0.233,5,11515.47,2,0
77,0,1,0.4549,2,9530.69,3,1
219,0,1,0.4084,4,4782.89,0,0
449,0,1,0.2748,3,1566.98,3,0
245,24,0,0.1014,0,47493.76,0,0
443,29,0,0.3786,1,2612.06,1,0
509,31,0,0.1748,3,7031.87,0,0
258,37,1,0.4796,1,5346.14,0,0
296,16,2,0.3711,2,26361.06,0,0
232,22,4,0.3679,0,124143.9,0,1
450,0,2,0.2499,2,3576.31,1,0
226,0,3,0.0901,3,9577.0,1,0
419,27,0,0.0441,4,29444.27,0,0
352,0,1,0.067,5,40029.22,0,0
40,26,1,0.6756,2,6726.71,0,0
436,22,1,0.5367,2,7039.75,0,0
328,28,2,0.2967,5,37800.41,2,0
705,0,0,0.2657,2,884.54,0,0
98,22,2,0.3402,1,24195.06,2,0
357,22,1,0.1095,1,3105.66,1,0
200,22,1,0.3265,3,9689.04,2,0
46,26,1,0.3524,5,8733.76,1,0
30,27,1,0.4918,3,3910.62,1,1
804,21,4,0.6009,4,11765.96,1,0
357,0,0,0.6794,3,5273.28,0,0
251,25,0,0.3401,2,27287.59,0,1
63,30,3,0.2818,0,3229.77,0,0
772,0,0,0.1995,3,2308.8,2,0
157,27,3,0.5023,2,9256.37,2,0
370,28,3,0.2175,2,7426.25,0,0
318,24,0,0.165,3,49670.94,0,0
1025,0,0,0.4747,2,7856.77,1,0
290,27,2,0.5913,5,8090.18,1,0
189,0,2,0.2607,1,1899.1,0,1
361,32,1,0.277,5,10208.01,0,0
391,37,0,0.633,3,2057.95,0,0
1512,28,0,0.2224,0,6468.34,0,0
286,23,2,0.2465,4,2696.2,2,1
94,21,1,0.3863,4,15010.99,1,1
218,20,1,0.2043,2,7110.57,1,0
361,19,3,0.2627,1,32215.77,0,0
412,0,3,0.1925,6,2429.22,1,0
57,14,0,0.2664,1,8478.64,2,1
197,24,2,0.4826,5,9399.89,1,1
985,26,0,0.1963,2,6740.09,2,0
130,0,1,0.1472,5,29488.99,0,0
551,30,1,0.139,3,7355.77,2,0
224,0,1,0.0327,4,2284.32,1,0
300,22,1,0.5771,5,12927.68,1,0
65,23,0,0.423,0,68412.88,1,1
243,35,1,0.0755,0,3520.57,0,0
358,18,1,0.0943,5,7333.83,2,0
289,0,3,0.6231,2,10187.61,0,0
256,28,1,0.4002,2,24645.57,0,0
452,26,2,0.2646,2,19628.77,2,0
85,0,0,0.3989,5,9259.76,1,0
370,26,2,0.23,4,4832.5,2,1
27,23,1,0.1942,0,4547.82,0,1
661,20,1,0.336,3,14231.76,1,0
263,27,2,0.3708,0,3404.05,0,0
525,0,1,0.2241,4,1528.26,0,0
6,34,2,0.1733,1,6107.86,0,1
473,0,1,0.4542,0,4314.63,1,0
152,31,2,0.3908,4,5083.21,1,0
301,0,3,0.2904,3,15265.31,0,0
478,23,0,0.078,5,9005.59,1,0
280,0,4,0.4906,4,6087.49,2,0
438,0,0,0.1097,4,1938.61,1,0
227,0,1,0.0338,2,4970.68,1,1
698,29,1,0.2714,2,1155.87,2,0
262,0,2,0.2592,2,3181.15,2,1
266,0,1,0.1667,2,3069.5,0,0
270,0,0,0.4375,7,8175.35,1,0
295,33,1,0.1281,2,8646.31,1,0
89,23,1,0.2263,6,5967.12,2,1
126,22,0,0.416,4,2056.28,1,1
580,0,0,0.1922,4,1021.92,3,0
525,0,2,0.2654,1,40771.66,1,0
501,0,1,0.5376,5,2928.97,3,0
410,23,0,0.3548,4,5718.47,0,1
193,0,1,0.051,2,4535.63,1,0
176,0,4,0.1165,2,22761.82,2,1
285,0,0,0.0639,6,11491.85,0,0
644,27,1,0.2674,4,3427.18,2,0
342,18,1,0.2623,4,15038.77,2,1
120,0,4,0.169,5,1597.76,0,0
71,31,0,0.5781,3,7177.48,1,0
536,22,1,0.2101,1,220.46,0,0
786,29,2,0.4602,7,11801.89,1,0
53,0,0,0.1836,4,4867.42,0,0
549,29,3,0.4787,3,6173.56,1,0
402,25,0,0.3391,6,34534.28,1,0
147,23,0,0.1684,5,3294.23,0,0
346,21,0,0.6233,3,3469.37,0,0
102,0,1,0.2145,2,1357.62,2,1
246,19,2,0.3981,4,8577.3,1,1
297,20,1,0.3557,6,7462.52,0,0
693,0,1,0.291,3,19412.9,1,0
237,0,1,0.1169,1,7761.5,0,1
162,22,2,0.455,3,12102.81,2,0
380,0,2,0.235,6,15141.12,1,0
447,26,0,0.2469,5,12505.95,1,0
157,26,2,0.2551,3,6921.51,1,0
116,20,4,0.3476,5,15439.18,1,0
125,0,3,0.034,5,17571.23,1,0
695,19,1,0.209,1,26989.45,4,0
433,31,0,0.3079,3,124958.3,1,0
224,29,0,0.383,5,2443.68,0,0
617,0,0,0.3172,5,15080.4,0,0
156,0,1,0.0511,3,7950.0,0,0
276,0,3,0.2084,1,10309.74,0,0
100,0,1,0.435,3,20099.28,1,0
598,26,1,0.2038,3,10577.97,4,0
145,0,2,0.0722,3,2256.06,0,0
148,0,5,0.0685,3,4333.98,0,0
387,27,1,0.235,4,16115.28,0,0
23,0,1,0.1543,0,3194.97,1,1
79,0,2,0.3744,4,2159.02,1,0
490,24,2,0.0799,3,5628.02,2,0
124,25,4,0.6651,1,1430.08,2,0
